customer_id,customer_region,customer_segment
5286,Midwest,Corporate
5287,West,Small Business
5288,East,Consumer
5289,Midwest,Small Business
5290,East,Corporate
5291,Midwest,Corporate
5292,West,Small Business
5293,West,Consumer
5294,Midwest,Small Business
5295,West,Small Business
5296,East,Corporate
5297,East,Consumer
5298,South,Small Business
5299,West,Consumer
5300,East,Corporate
5301,Midwest,Consumer
5302,West,Corporate
5303,East,Consumer
5304,West,Small Business
5305,Midwest,Corporate
5306,East,Small Business
5307,South,Corporate
5308,South,Consumer
5309,West,Consumer
5310,Midwest,Corporate
5311,East,Corporate
5312,Midwest,Corporate
5313,East,Consumer
5314,West,Corporate
5315,East,Corporate
5316,Midwest,Small Business
5317,Midwest,Corporate
5318,West,Small Business
5319,Midwest,Small Business
5320,East,Small Business
5321,West,Consumer
5322,East,Small Business
5323,Midwest,Corporate
5324,West,Consumer
5325,East,Consumer
5326,Midwest,Consumer
5327,Midwest,Consumer
5328,South,Consumer
5329,Midwest,Consumer
5330,East,Consumer
5331,West,Small Business
5332,South,Corporate
5333,Midwest,Corporate
5334,Midwest,Small Business
5335,Midwest,Small Business
5336,East,Consumer
5337,South,Consumer
5338,East,Small Business
5339,South,Consumer
5340,West,Corporate
5341,East,Corporate
5342,East,Consumer
5343,West,Consumer
5344,South,Consumer
5345,Midwest,Corporate
5346,West,Consumer
5347,Midwest,Small Business
5348,Midwest,Consumer
5349,West,Small Business
5350,South,Consumer
5351,Midwest,Consumer
5352,West,Corporate
5353,East,Small Business
5354,East,Small Business
5355,East,Small Business
5356,West,Corporate
5357,East,Small Business
5358,Midwest,Corporate
5359,East,Consumer
5360,East,Consumer
5361,Midwest,Small Business
5362,East,Consumer
5363,Midwest,Consumer
5364,East,Small Business
5365,Midwest,Consumer
5366,East,Small Business
5367,Midwest,Small Business
5368,West,Consumer
5369,Midwest,Consumer
5370,East,Consumer
5371,East,Consumer
5372,South,Consumer
5373,Midwest,Corporate
5374,West,Consumer
5375,Midwest,Corporate
5376,Midwest,Small Business
5377,West,Consumer
5378,Midwest,Consumer
5379,West,Consumer
5380,West,Small Business
5381,Midwest,Corporate
5382,Midwest,Corporate
5383,East,Consumer
5384,East,Consumer
5385,South,Consumer
5386,South,Consumer
5387,Midwest,Small Business
5388,West,Consumer
5389,South,Small Business
5390,Midwest,Consumer
5391,South,Corporate
5392,West,Corporate
5393,Midwest,Consumer
5394,West,Consumer
5395,Midwest,Small Business
5396,South,Consumer
5397,East,Consumer
5398,South,Consumer
5399,South,Corporate
5400,East,Small Business
5401,East,Corporate
5402,Midwest,Small Business
5403,Midwest,Corporate
5404,West,Consumer
5405,West,Corporate
5406,South,Corporate
5407,East,Small Business
5408,West,Small Business
5409,South,Corporate
5410,East,Small Business
5411,Midwest,Small Business
5412,South,Small Business
5413,Midwest,Small Business
5414,West,Small Business
5415,West,Corporate
5416,East,Small Business
5417,South,Consumer
5418,Midwest,Corporate
5419,East,Corporate
5420,West,Corporate
5421,West,Small Business
5422,South,Consumer
5423,Midwest,Small Business
5424,South,Corporate
5425,Midwest,Corporate
5426,Midwest,Corporate
5427,South,Corporate
5428,East,Small Business
5429,South,Consumer
5430,South,Consumer
5431,West,Corporate
5432,West,Consumer
5433,South,Corporate
5434,South,Corporate
5435,West,Consumer
5436,Midwest,Corporate
5437,South,Consumer
5438,East,Corporate
5439,East,Consumer
5440,East,Corporate
5441,South,Consumer
5442,Midwest,Corporate
5443,Midwest,Corporate
5444,West,Corporate
5445,South,Consumer
5446,Midwest,Small Business
5447,South,Corporate
5448,West,Corporate
5449,West,Consumer
5450,West,Corporate
5451,East,Corporate
5452,South,Corporate
5453,West,Corporate
5454,South,Small Business
5455,East,Small Business
5456,East,Corporate
5457,West,Corporate
5458,West,Corporate
5459,Midwest,Small Business
5460,South,Small Business
5461,West,Consumer
5462,Midwest,Consumer
5463,South,Corporate
5464,West,Corporate
5465,Midwest,Small Business
5466,Midwest,Corporate
5467,South,Corporate
5468,Midwest,Small Business
5469,South,Small Business
5470,South,Small Business
5471,South,Small Business
5472,East,Consumer
5473,Midwest,Small Business
5474,South,Small Business
5475,West,Corporate
5476,East,Corporate
5477,East,Corporate
5478,Midwest,Consumer
5479,South,Small Business
5480,Midwest,Small Business
5481,East,Consumer
5482,South,Small Business
5483,West,Corporate
5484,South,Consumer
5485,East,Small Business
5486,West,Consumer
5487,South,Consumer
5488,West,Small Business
5489,West,Corporate
5490,East,Small Business
5491,West,Small Business
5492,Midwest,Corporate
5493,East,Small Business
5494,Midwest,Small Business
5495,West,Small Business
5496,Midwest,Consumer
5497,South,Consumer
5498,West,Consumer
5499,South,Small Business
5500,Midwest,Corporate
5501,South,Consumer
5502,West,Corporate
5503,South,Small Business
5504,Midwest,Consumer
5505,Midwest,Small Business
5506,Midwest,Corporate
5507,West,Consumer
5508,Midwest,Consumer
5509,West,Consumer
5510,South,Consumer
5511,Midwest,Corporate
5512,South,Consumer
5513,East,Small Business
5514,South,Consumer
5515,East,Corporate
5516,South,Consumer
5517,West,Corporate
5518,South,Corporate
5519,West,Small Business
5520,West,Consumer
5521,Midwest,Consumer
5522,West,Consumer
5523,East,Small Business
5524,Midwest,Small Business
5525,Midwest,Corporate
5526,South,Corporate
5527,West,Corporate
5528,West,Small Business
5529,East,Small Business
5530,South,Small Business
5531,South,Corporate
5532,Midwest,Small Business
5533,Midwest,Corporate
5534,Midwest,Corporate
5535,East,Consumer
5536,East,Consumer
5537,Midwest,Consumer
5538,South,Corporate
5539,East,Consumer
5540,South,Consumer
5541,South,Consumer
5542,West,Small Business
5543,Midwest,Corporate
5544,West,Consumer
5545,Midwest,Small Business
5546,Midwest,Small Business
5547,South,Small Business
5548,Midwest,Consumer
5549,South,Small Business
5550,South,Corporate
5551,Midwest,Small Business
5552,South,Small Business
5553,South,Small Business
5554,South,Small Business
5555,East,Corporate
5556,South,Consumer
5557,East,Corporate
5558,East,Corporate
5559,South,Consumer
5560,South,Small Business
5561,East,Consumer
5562,East,Consumer
5563,South,Corporate
5564,South,Consumer
5565,Midwest,Small Business
5566,East,Corporate
5567,East,Small Business
5568,Midwest,Corporate
5569,East,Small Business
5570,West,Consumer
5571,East,Consumer
5572,Midwest,Consumer
5573,West,Small Business
5574,South,Corporate
5575,Midwest,Corporate
5576,Midwest,Corporate
5577,South,Consumer
5578,Midwest,Small Business
5579,East,Corporate
5580,South,Small Business
5581,Midwest,Corporate
5582,South,Consumer
5583,South,Small Business
5584,South,Corporate
5585,West,Corporate
5586,Midwest,Corporate
5587,West,Corporate
5588,Midwest,Consumer
5589,East,Corporate
5590,East,Corporate
5591,East,Consumer
5592,Midwest,Corporate
5593,South,Small Business
5594,South,Small Business
5595,West,Corporate
5596,West,Consumer
5597,East,Consumer
5598,West,Consumer
5599,Midwest,Corporate
5600,Midwest,Corporate
5601,West,Small Business
5602,West,Consumer
5603,West,Corporate
5604,West,Corporate
5605,East,Corporate
5606,East,Consumer
5607,West,Consumer
5608,Midwest,Small Business
5609,East,Consumer
5610,Midwest,Corporate
5611,South,Small Business
5612,Midwest,Consumer
5613,West,Consumer
5614,South,Consumer
5615,East,Consumer
5616,East,Corporate
5617,South,Consumer
5618,Midwest,Corporate
5619,East,Corporate
5620,West,Corporate
5621,South,Small Business
5622,West,Corporate
5623,South,Consumer
5624,East,Small Business
5625,Midwest,Consumer
5626,South,Corporate
5627,South,Consumer
5628,West,Small Business
5629,East,Small Business
5630,West,Consumer
5631,East,Consumer
5632,West,Consumer
5633,South,Small Business
5634,West,Corporate
5635,Midwest,Consumer
5636,East,Corporate
5637,East,Small Business
5638,South,Consumer
5639,East,Consumer
5640,Midwest,Small Business
5641,West,Consumer
5642,South,Corporate
5643,Midwest,Small Business
5644,East,Small Business
5645,East,Consumer
5646,Midwest,Small Business
5647,West,Consumer
5648,West,Consumer
5649,South,Small Business
5650,East,Consumer
5651,Midwest,Corporate
5652,West,Corporate
5653,South,Consumer
5654,East,Corporate
5655,East,Consumer
5656,South,Corporate
5657,South,Small Business
5658,West,Consumer
5659,Midwest,Consumer
5660,East,Consumer
5661,Midwest,Consumer
5662,East,Consumer
5663,East,Consumer
5664,Midwest,Small Business
5665,South,Small Business
5666,West,Corporate
5667,East,Consumer
5668,South,Corporate
5669,East,Corporate
5670,West,Small Business
5671,East,Corporate
5672,West,Small Business
5673,West,Corporate
5674,East,Consumer
5675,East,Corporate
5676,West,Small Business
5677,South,Small Business
5678,Midwest,Small Business
5679,West,Corporate
5680,East,Corporate
5681,East,Small Business
5682,South,Consumer
5683,Midwest,Consumer
5684,West,Corporate
5685,West,Corporate
5686,Midwest,Small Business
5687,West,Corporate
5688,Midwest,Corporate
5689,East,Small Business
5690,Midwest,Small Business
5691,West,Corporate
5692,Midwest,Consumer
5693,South,Corporate
5694,East,Consumer
5695,East,Consumer
5696,Midwest,Consumer
5697,West,Small Business
5698,South,Small Business
5699,East,Small Business
5700,East,Corporate
5701,West,Small Business
5702,West,Small Business
5703,South,Corporate
5704,Midwest,Corporate
5705,West,Consumer
5706,Midwest,Corporate
5707,South,Corporate
5708,Midwest,Small Business
5709,East,Consumer
5710,Midwest,Consumer
5711,South,Corporate
5712,South,Small Business
5713,South,Small Business
5714,Midwest,Small Business
5715,East,Small Business
5716,West,Corporate
5717,East,Small Business
5718,Midwest,Consumer
5719,Midwest,Consumer
5720,West,Corporate
5721,Midwest,Small Business
5722,South,Small Business
5723,South,Small Business
5724,South,Small Business
5725,South,Corporate
5726,South,Small Business
5727,Midwest,Corporate
5728,West,Small Business
5729,West,Small Business
5730,South,Consumer
5731,Midwest,Corporate
5732,East,Consumer
5733,East,Corporate
5734,Midwest,Small Business
5735,South,Small Business
5736,West,Corporate
5737,Midwest,Consumer
5738,East,Corporate
5739,East,Corporate
5740,East,Small Business
5741,South,Consumer
5742,East,Corporate
5743,Midwest,Consumer
5744,Midwest,Consumer
5745,East,Corporate
5746,Midwest,Consumer
5747,East,Small Business
5748,East,Small Business
5749,West,Small Business
5750,South,Small Business
5751,South,Consumer
5752,West,Small Business
5753,West,Corporate
5754,South,Small Business
5755,East,Corporate
5756,East,Corporate
5757,South,Small Business
5758,East,Small Business
5759,West,Consumer
5760,East,Corporate
5761,East,Small Business
5762,Midwest,Consumer
5763,Midwest,Small Business
5764,Midwest,Small Business
5765,East,Small Business
5766,South,Corporate
5767,West,Small Business
5768,East,Consumer
5769,South,Small Business
5770,East,Small Business
5771,West,Consumer
5772,East,Consumer
5773,West,Corporate
5774,East,Corporate
5775,West,Corporate
5776,East,Corporate
5777,West,Consumer
5778,Midwest,Small Business
5779,East,Small Business
5780,East,Small Business
5781,South,Corporate
5782,South,Consumer
5783,West,Consumer
5784,East,Consumer
5785,West,Small Business
5786,Midwest,Corporate
5787,South,Consumer
5788,West,Corporate
5789,West,Consumer
5790,South,Corporate
5791,East,Consumer
5792,West,Corporate
5793,South,Consumer
5794,East,Consumer
5795,Midwest,Corporate
5796,South,Corporate
5797,West,Small Business
5798,Midwest,Corporate
5799,East,Consumer
5800,East,Consumer
5801,South,Corporate
5802,South,Small Business
5803,South,Corporate
5804,East,Consumer
5805,Midwest,Consumer
5806,East,Small Business
5807,West,Corporate
5808,East,Consumer
5809,West,Consumer
5810,Midwest,Consumer
5811,South,Corporate
5812,South,Corporate
5813,East,Small Business
5814,South,Consumer
5815,Midwest,Consumer
5816,South,Small Business
5817,East,Consumer
5818,Midwest,Small Business
5819,West,Small Business
5820,East,Consumer
5821,West,Corporate
5822,Midwest,Corporate
5823,East,Corporate
5824,East,Corporate
5825,Midwest,Consumer
5826,South,Small Business
5827,East,Small Business
5828,East,Consumer
5829,West,Corporate
5830,South,Small Business
5831,West,Consumer
5832,West,Consumer
5833,South,Corporate
5834,South,Consumer
5835,Midwest,Small Business
5836,South,Small Business
5837,East,Consumer
5838,South,Small Business
5839,Midwest,Consumer
5840,Midwest,Small Business
5841,Midwest,Corporate
5842,South,Small Business
5843,South,Corporate
5844,West,Corporate
5845,West,Consumer
5846,East,Corporate
5847,West,Small Business
5848,East,Small Business
5849,Midwest,Corporate
5850,West,Consumer
5851,South,Corporate
5852,West,Small Business
5853,East,Small Business
5854,West,Corporate
5855,Midwest,Corporate
5856,South,Corporate
5857,East,Small Business
5858,South,Small Business
5859,South,Small Business
5860,East,Consumer
5861,South,Small Business
5862,South,Small Business
5863,West,Consumer
5864,South,Consumer
5865,South,Consumer
5866,South,Consumer
5867,South,Consumer
5868,East,Consumer
5869,Midwest,Corporate
5870,West,Corporate
5871,South,Corporate
5872,South,Corporate
5873,East,Small Business
5874,Midwest,Consumer
5875,South,Small Business
5876,East,Consumer
5877,West,Consumer
5878,West,Small Business
5879,South,Corporate
5880,South,Small Business
5881,Midwest,Small Business
5882,Midwest,Consumer
5883,South,Consumer
5884,East,Consumer
5885,Midwest,Corporate
5886,South,Small Business
5887,Midwest,Small Business
5888,South,Corporate
5889,West,Small Business
5890,South,Small Business
5891,West,Consumer
5892,Midwest,Corporate
5893,South,Consumer
5894,Midwest,Corporate
5895,West,Consumer
5896,South,Small Business
5897,Midwest,Corporate
5898,West,Corporate
5899,Midwest,Consumer
5900,East,Corporate
5901,West,Small Business
5902,West,Small Business
5903,West,Small Business
5904,South,Consumer
5905,South,Corporate
5906,South,Consumer
5907,East,Small Business
5908,East,Corporate
5909,West,Small Business
5910,East,Corporate
5911,Midwest,Corporate
5912,West,Consumer
5913,West,Corporate
5914,Midwest,Small Business
5915,West,Corporate
5916,East,Small Business
5917,South,Consumer
5918,Midwest,Small Business
5919,East,Corporate
5920,Midwest,Small Business
5921,Midwest,Small Business
5922,West,Corporate
5923,West,Small Business
5924,East,Corporate
5925,Midwest,Consumer
5926,West,Small Business
5927,West,Consumer
5928,Midwest,Small Business
5929,East,Small Business
5930,East,Consumer
5931,Midwest,Small Business
5932,East,Small Business
5933,West,Consumer
5934,Midwest,Small Business
5935,West,Corporate
5936,South,Small Business
5937,South,Small Business
5938,East,Small Business
5939,South,Consumer
5940,West,Corporate
5941,South,Corporate
5942,West,Small Business
5943,East,Consumer
5944,East,Consumer
5945,West,Corporate
5946,South,Consumer
5947,East,Small Business
5948,Midwest,Small Business
5949,East,Consumer
5950,South,Small Business
5951,Midwest,Corporate
5952,South,Small Business
5953,West,Consumer
5954,Midwest,Corporate
5955,South,Small Business
5956,Midwest,Corporate
5957,South,Consumer
5958,Midwest,Small Business
5959,South,Small Business
5960,West,Corporate
5961,Midwest,Small Business
5962,Midwest,Small Business
5963,Midwest,Small Business
5964,Midwest,Small Business
5965,West,Consumer
5966,Midwest,Small Business
5967,East,Corporate
5968,West,Consumer
5969,East,Corporate
5970,Midwest,Corporate
5971,South,Corporate
5972,East,Consumer
5973,Midwest,Consumer
5974,East,Consumer
5975,Midwest,Small Business
5976,Midwest,Corporate
5977,Midwest,Consumer
5978,South,Corporate
5979,East,Consumer
5980,West,Consumer
5981,West,Consumer
5982,West,Corporate
5983,West,Small Business
5984,Midwest,Consumer
5985,East,Consumer
5986,East,Consumer
5987,South,Small Business
5988,East,Corporate
5989,East,Corporate
5990,East,Corporate
5991,South,Corporate
5992,West,Consumer
5993,East,Small Business
5994,South,Consumer
5995,South,Small Business
5996,Midwest,Corporate
5997,South,Small Business
5998,West,Consumer
5999,East,Consumer
6000,South,Corporate
6001,West,Consumer
6002,South,Consumer
6003,South,Small Business
6004,South,Consumer
6005,South,Corporate
6006,South,Corporate
6007,West,Consumer
6008,East,Corporate
6009,East,Small Business
6010,East,Small Business
6011,East,Consumer
6012,West,Consumer
6013,Midwest,Small Business
6014,Midwest,Corporate
6015,West,Consumer
6016,West,Consumer
6017,South,Corporate
6018,South,Consumer
6019,South,Corporate
6020,East,Corporate
6021,South,Corporate
6022,Midwest,Corporate
6023,East,Corporate
6024,South,Small Business
6025,East,Corporate
6026,Midwest,Small Business
6027,South,Corporate
6028,Midwest,Consumer
6029,Midwest,Small Business
6030,Midwest,Consumer
6031,South,Corporate
6032,West,Corporate
6033,South,Consumer
6034,Midwest,Corporate
6035,South,Consumer
6036,Midwest,Corporate
6037,West,Corporate
6038,East,Small Business
6039,West,Consumer
6040,West,Corporate
6041,East,Consumer
6042,South,Small Business
6043,East,Consumer
6044,South,Small Business
6045,South,Consumer
6046,Midwest,Consumer
6047,Midwest,Small Business
6048,East,Corporate
6049,West,Corporate
6050,East,Corporate
6051,South,Consumer
6052,Midwest,Consumer
6053,East,Corporate
6054,East,Consumer
6055,Midwest,Consumer
6056,Midwest,Corporate
6057,Midwest,Small Business
6058,South,Consumer
6059,Midwest,Consumer
6060,West,Consumer
6061,East,Consumer
6062,Midwest,Small Business
6063,Midwest,Corporate
6064,South,Consumer
6065,South,Corporate
6066,East,Consumer
6067,West,Small Business
6068,East,Corporate
6069,Midwest,Small Business
6070,West,Consumer
6071,West,Small Business
6072,West,Small Business
6073,West,Consumer
6074,East,Consumer
6075,South,Corporate
6076,South,Consumer
6077,Midwest,Corporate
6078,South,Small Business
6079,South,Small Business
6080,South,Corporate
6081,South,Consumer
6082,Midwest,Consumer
6083,East,Small Business
6084,West,Corporate
6085,South,Small Business
6086,East,Small Business
6087,South,Consumer
6088,South,Corporate
6089,West,Small Business
6090,West,Consumer
6091,West,Small Business
6092,South,Small Business
6093,South,Consumer
6094,South,Consumer
6095,West,Corporate
6096,Midwest,Small Business
6097,East,Corporate
6098,Midwest,Consumer
6099,South,Consumer
6100,South,Small Business
6101,Midwest,Corporate
6102,South,Corporate
6103,East,Small Business
6104,South,Small Business
6105,East,Corporate
6106,Midwest,Consumer
6107,Midwest,Consumer
6108,South,Small Business
6109,East,Corporate
6110,South,Corporate
6111,West,Corporate
6112,West,Consumer
6113,West,Consumer
6114,West,Corporate
6115,South,Corporate
6116,West,Small Business
6117,East,Small Business
6118,Midwest,Corporate
6119,Midwest,Corporate
6120,West,Consumer
6121,West,Corporate
6122,West,Small Business
6123,South,Consumer
6124,Midwest,Small Business
6125,West,Small Business
6126,East,Consumer
6127,West,Small Business
6128,Midwest,Corporate
6129,West,Small Business
6130,Midwest,Consumer
6131,West,Consumer
6132,East,Consumer
6133,West,Small Business
6134,East,Corporate
6135,East,Consumer
6136,West,Corporate
6137,East,Consumer
6138,South,Corporate
6139,West,Corporate
6140,West,Corporate
6141,East,Consumer
6142,East,Small Business
6143,West,Small Business
6144,South,Small Business
6145,East,Corporate
6146,East,Consumer
6147,Midwest,Corporate
6148,South,Consumer
6149,South,Corporate
6150,West,Consumer
6151,South,Consumer
6152,West,Consumer
6153,Midwest,Corporate
6154,South,Small Business
6155,East,Corporate
6156,Midwest,Corporate
6157,West,Consumer
6158,Midwest,Consumer
6159,West,Small Business
6160,Midwest,Small Business
6161,West,Consumer
6162,South,Small Business
6163,East,Small Business
6164,West,Consumer
6165,Midwest,Corporate
6166,West,Small Business
6167,West,Consumer
6168,West,Small Business
6169,Midwest,Small Business
6170,East,Consumer
6171,South,Small Business
6172,East,Small Business
6173,West,Small Business
6174,Midwest,Corporate
6175,East,Corporate
6176,West,Small Business
6177,South,Consumer
6178,South,Small Business
6179,South,Small Business
6180,West,Corporate
6181,Midwest,Corporate
6182,East,Corporate
6183,South,Small Business
6184,West,Small Business
6185,West,Consumer
6186,East,Small Business
6187,South,Small Business
6188,West,Corporate
6189,East,Corporate
6190,Midwest,Corporate
6191,Midwest,Corporate
6192,Midwest,Corporate
6193,South,Consumer
6194,East,Consumer
6195,East,Consumer
6196,West,Corporate
6197,West,Corporate
6198,West,Corporate
6199,East,Consumer
6200,West,Corporate
6201,East,Consumer
6202,East,Corporate
6203,Midwest,Small Business
6204,West,Consumer
6205,Midwest,Small Business
6206,South,Consumer
6207,South,Corporate
6208,South,Corporate
6209,East,Small Business
6210,East,Corporate
6211,East,Consumer
6212,West,Corporate
6213,Midwest,Corporate
6214,East,Consumer
6215,Midwest,Small Business
6216,Midwest,Small Business
6217,Midwest,Corporate
6218,West,Consumer
6219,West,Small Business
6220,South,Small Business
6221,South,Corporate
6222,Midwest,Consumer
6223,South,Small Business
6224,Midwest,Corporate
6225,West,Corporate
6226,West,Corporate
6227,West,Corporate
6228,East,Small Business
6229,Midwest,Consumer
6230,West,Corporate
6231,Midwest,Corporate
6232,South,Small Business
6233,South,Corporate
6234,West,Corporate
6235,Midwest,Consumer
6236,West,Corporate
6237,South,Small Business
6238,West,Consumer
6239,Midwest,Small Business
6240,South,Consumer
6241,East,Consumer
6242,South,Corporate
6243,East,Corporate
6244,West,Corporate
6245,West,Small Business
6246,Midwest,Corporate
6247,East,Corporate
6248,West,Consumer
6249,East,Corporate
6250,West,Corporate
6251,South,Corporate
6252,West,Corporate
6253,Midwest,Consumer
6254,South,Corporate
6255,Midwest,Consumer
6256,South,Small Business
6257,East,Corporate
6258,Midwest,Corporate
6259,West,Corporate
6260,East,Consumer
6261,West,Corporate
6262,South,Corporate
6263,South,Small Business
6264,West,Consumer
6265,West,Consumer
6266,East,Small Business
6267,West,Consumer
6268,Midwest,Corporate
6269,Midwest,Corporate
6270,West,Small Business
6271,Midwest,Consumer
6272,West,Consumer
6273,East,Consumer
6274,Midwest,Small Business
6275,Midwest,Corporate
6276,West,Small Business
6277,Midwest,Corporate
6278,South,Small Business
6279,East,Corporate
6280,East,Consumer
6281,Midwest,Consumer
6282,Midwest,Consumer
6283,South,Small Business
6284,South,Small Business
6285,Midwest,Small Business
6286,Midwest,Consumer
6287,South,Corporate
6288,West,Consumer
6289,South,Consumer
6290,West,Corporate
6291,East,Corporate
6292,East,Corporate
6293,South,Corporate
6294,West,Consumer
6295,South,Small Business
6296,South,Consumer
6297,West,Corporate
6298,South,Small Business
6299,East,Small Business
6300,Midwest,Consumer
6301,Midwest,Consumer
6302,South,Consumer
6303,West,Small Business
6304,West,Small Business
6305,East,Small Business
6306,West,Corporate
6307,West,Corporate
6308,East,Consumer
6309,South,Small Business
6310,Midwest,Consumer
6311,East,Small Business
6312,South,Consumer
6313,East,Corporate
6314,South,Small Business
6315,East,Corporate
6316,South,Small Business
6317,East,Consumer
6318,South,Small Business
6319,East,Corporate
6320,Midwest,Small Business
6321,Midwest,Consumer
6322,West,Small Business
6323,South,Corporate
6324,East,Consumer
6325,South,Corporate
6326,Midwest,Small Business
6327,South,Corporate
6328,East,Small Business
6329,South,Consumer
6330,East,Corporate
6331,Midwest,Corporate
6332,Midwest,Small Business
6333,Midwest,Corporate
6334,West,Corporate
6335,Midwest,Consumer
6336,South,Small Business
6337,West,Small Business
6338,Midwest,Consumer
6339,South,Consumer
6340,South,Small Business
6341,South,Consumer
6342,East,Consumer
6343,West,Consumer
6344,South,Small Business
6345,East,Consumer
6346,Midwest,Corporate
6347,South,Corporate
6348,East,Small Business
6349,South,Consumer
6350,West,Corporate
6351,West,Small Business
6352,Midwest,Corporate
6353,South,Consumer
6354,East,Small Business
6355,Midwest,Corporate
6356,South,Small Business
6357,Midwest,Corporate
6358,East,Corporate
6359,Midwest,Consumer
6360,Midwest,Consumer
6361,Midwest,Corporate
6362,South,Small Business
6363,East,Small Business
6364,West,Consumer
6365,South,Corporate
6366,West,Consumer
6367,West,Corporate
6368,South,Corporate
6369,South,Consumer
6370,East,Small Business
6371,East,Consumer
6372,Midwest,Corporate
6373,West,Consumer
6374,East,Small Business
6375,Midwest,Small Business
6376,East,Corporate
6377,South,Consumer
6378,East,Small Business
6379,West,Consumer
6380,East,Small Business
6381,West,Corporate
6382,South,Corporate
6383,West,Consumer
6384,East,Corporate
6385,Midwest,Small Business
6386,South,Corporate
6387,East,Small Business
6388,South,Small Business
6389,South,Corporate
6390,East,Small Business
6391,East,Small Business
6392,Midwest,Consumer
6393,South,Consumer
6394,South,Consumer
6395,East,Corporate
6396,West,Consumer
6397,East,Small Business
6398,South,Corporate
6399,East,Corporate
6400,Midwest,Corporate
6401,West,Corporate
6402,East,Small Business
6403,Midwest,Small Business
6404,South,Consumer
6405,East,Corporate
6406,South,Consumer
6407,Midwest,Small Business
6408,South,Corporate
6409,Midwest,Small Business
6410,Midwest,Consumer
6411,Midwest,Small Business
6412,East,Corporate
6413,South,Corporate
6414,South,Consumer
6415,West,Corporate
6416,West,Small Business
6417,West,Small Business
6418,West,Small Business
6419,South,Small Business
6420,Midwest,Consumer
6421,Midwest,Small Business
6422,East,Consumer
6423,Midwest,Small Business
6424,South,Consumer
6425,South,Small Business
6426,South,Small Business
6427,East,Consumer
6428,West,Corporate
6429,Midwest,Corporate
6430,South,Corporate
6431,South,Consumer
6432,West,Corporate
6433,South,Corporate
6434,Midwest,Consumer
6435,East,Corporate
6436,South,Corporate
6437,Midwest,Corporate
6438,South,Consumer
6439,West,Consumer
6440,South,Corporate
6441,South,Corporate
6442,East,Consumer
6443,West,Corporate
6444,West,Consumer
6445,East,Corporate
6446,South,Consumer
6447,Midwest,Small Business
6448,West,Small Business
6449,West,Consumer
6450,South,Small Business
6451,South,Corporate
6452,West,Consumer
6453,South,Consumer
6454,Midwest,Corporate
6455,West,Corporate
6456,Midwest,Consumer
6457,Midwest,Corporate
6458,South,Consumer
6459,Midwest,Corporate
6460,South,Consumer
6461,East,Corporate
6462,South,Corporate
6463,Midwest,Small Business
6464,East,Small Business
6465,South,Small Business
6466,Midwest,Corporate
6467,West,Consumer
6468,West,Corporate
6469,South,Small Business
6470,South,Corporate
6471,West,Small Business
6472,Midwest,Small Business
6473,Midwest,Consumer
6474,Midwest,Consumer
6475,South,Small Business
6476,East,Small Business
6477,East,Corporate
6478,East,Small Business
6479,East,Corporate
6480,East,Small Business
6481,South,Consumer
6482,South,Consumer
6483,East,Small Business
6484,South,Corporate
6485,South,Corporate
6486,East,Corporate
6487,Midwest,Small Business
6488,South,Small Business
6489,Midwest,Consumer
6490,South,Consumer
6491,South,Small Business
6492,East,Consumer
6493,South,Corporate
6494,West,Corporate
6495,West,Small Business
6496,East,Corporate
6497,Midwest,Small Business
6498,Midwest,Corporate
6499,Midwest,Small Business
6500,West,Corporate
6501,Midwest,Corporate
6502,Midwest,Consumer
6503,East,Consumer
6504,Midwest,Consumer
6505,West,Consumer
6506,West,Consumer
6507,West,Consumer
6508,East,Small Business
6509,East,Small Business
6510,South,Consumer
6511,Midwest,Small Business
6512,East,Consumer
6513,West,Small Business
6514,West,Corporate
6515,East,Small Business
6516,East,Small Business
6517,East,Small Business
6518,South,Corporate
6519,West,Consumer
6520,South,Small Business
6521,South,Small Business
6522,Midwest,Corporate
6523,West,Consumer
6524,West,Small Business
6525,East,Corporate
6526,East,Consumer
6527,Midwest,Consumer
6528,South,Small Business
6529,East,Small Business
6530,East,Small Business
6531,West,Small Business
6532,West,Corporate
6533,East,Corporate
6534,West,Small Business
6535,Midwest,Consumer
6536,East,Small Business
6537,West,Consumer
6538,Midwest,Consumer
6539,West,Consumer
6540,West,Corporate
6541,West,Consumer
6542,East,Consumer
6543,South,Corporate
6544,West,Consumer
6545,Midwest,Consumer
6546,East,Small Business
6547,East,Consumer
6548,Midwest,Consumer
6549,West,Consumer
6550,South,Consumer
6551,West,Consumer
6552,Midwest,Corporate
6553,East,Consumer
6554,South,Consumer
6555,East,Corporate
6556,Midwest,Corporate
6557,West,Consumer
6558,South,Consumer
6559,East,Consumer
6560,East,Small Business
6561,East,Small Business
6562,West,Consumer
6563,South,Corporate
6564,West,Consumer
6565,West,Corporate
6566,West,Corporate
6567,Midwest,Corporate
6568,Midwest,Consumer
6569,Midwest,Consumer
6570,South,Corporate
6571,West,Small Business
6572,West,Small Business
6573,Midwest,Small Business
6574,West,Corporate
6575,West,Consumer
6576,East,Corporate
6577,West,Small Business
6578,East,Consumer
6579,West,Corporate
6580,South,Corporate
6581,Midwest,Small Business
6582,East,Corporate
6583,Midwest,Consumer
6584,East,Small Business
6585,East,Small Business
6586,East,Consumer
6587,South,Small Business
6588,West,Corporate
