order_id,warehouse_id,order_date,order_priority,planned_ship_date,is_delayed,delay_days,actual_ship_date,shipping_cost
100373,4,2024-01-06,Medium,2024-01-10,0,0,2024-01-10,49.85
100374,2,2024-04-21,Medium,2024-04-25,0,0,2024-04-25,10.61
100375,3,2024-07-23,Medium,2024-07-26,0,0,2024-07-26,21.68
100376,3,2024-10-10,Low,2024-10-11,0,0,2024-10-11,24.74
100377,1,2024-05-23,Medium,2024-05-24,0,0,2024-05-24,75.57
100378,7,2024-01-17,Medium,2024-01-21,0,0,2024-01-21,46.24
100379,10,2024-06-22,Low,2024-06-26,0,0,2024-06-26,43.07
100380,3,2024-09-05,Low,2024-09-06,1,5,2024-09-11,94.31
100381,7,2024-01-10,High,2024-01-14,1,3,2024-01-17,57.73
100382,10,2024-06-07,High,2024-06-10,1,5,2024-06-15,74.43
100383,10,2024-02-28,Low,2024-03-02,0,0,2024-03-02,68.01
100384,12,2024-08-21,Medium,2024-08-24,1,6,2024-08-30,53.34
100385,9,2024-05-13,Medium,2024-05-14,0,0,2024-05-14,30.15
100386,6,2024-12-05,Medium,2024-12-07,1,7,2024-12-14,43.18
100387,8,2024-06-25,Low,2024-06-28,1,6,2024-07-04,40.3
100388,11,2024-12-26,Medium,2024-12-28,0,0,2024-12-28,42.14
100389,11,2024-05-28,Low,2024-05-31,0,0,2024-05-31,25.39
100390,1,2024-06-01,High,2024-06-05,0,0,2024-06-05,77.28
100391,8,2024-02-05,Low,2024-02-07,1,8,2024-02-15,30.25
100392,8,2024-04-16,High,2024-04-18,1,9,2024-04-27,59.51
100393,12,2024-06-10,High,2024-06-13,0,0,2024-06-13,63.23
100394,3,2024-11-23,Medium,2024-11-27,0,0,2024-11-27,77.98
100395,6,2024-01-14,Critical,2024-01-15,0,0,2024-01-15,22.6
100396,6,2024-02-18,Medium,2024-02-20,1,3,2024-02-23,21.28
100397,7,2024-12-08,Low,2024-12-12,0,0,2024-12-12,52.38
100398,3,2024-03-16,Medium,2024-03-19,0,0,2024-03-19,18.06
100399,10,2024-03-24,Critical,2024-03-28,0,0,2024-03-28,66.46
100400,1,2024-02-29,Medium,2024-03-04,0,0,2024-03-04,8.08
100401,9,2024-12-09,Low,2024-12-12,0,0,2024-12-12,27.4
100402,6,2024-06-09,Low,2024-06-12,0,0,2024-06-12,69.29
100403,5,2024-06-10,High,2024-06-13,0,0,2024-06-13,35.65
100404,2,2024-09-06,Low,2024-09-09,0,0,2024-09-09,49.01
100405,4,2024-10-14,Medium,2024-10-18,1,3,2024-10-21,27.3
100406,5,2024-08-21,High,2024-08-23,0,0,2024-08-23,17.0
100407,10,2024-10-11,Low,2024-10-14,1,9,2024-10-23,95.64
100408,4,2024-12-23,Low,2024-12-25,0,0,2024-12-25,39.51
100409,10,2024-05-05,Low,2024-05-09,0,0,2024-05-09,68.77
100410,4,2024-08-28,Medium,2024-08-29,0,0,2024-08-29,18.07
100411,11,2024-12-07,Critical,2024-12-10,0,0,2024-12-10,34.63
100412,6,2024-07-17,Medium,2024-07-19,1,1,2024-07-20,25.93
100413,4,2024-11-22,Medium,2024-11-24,0,0,2024-11-24,14.75
100414,12,2024-12-25,Medium,2024-12-28,0,0,2024-12-28,68.33
100415,9,2024-05-21,Medium,2024-05-23,0,0,2024-05-23,44.6
100416,12,2024-01-07,Medium,2024-01-09,1,4,2024-01-13,78.0
100417,2,2024-12-02,Critical,2024-12-04,1,9,2024-12-13,49.76
100418,5,2024-06-09,Low,2024-06-10,0,0,2024-06-10,51.09
100419,3,2024-01-22,Low,2024-01-24,1,8,2024-02-01,31.68
100420,8,2024-09-26,Low,2024-09-30,0,0,2024-09-30,64.58
100421,3,2024-05-08,Medium,2024-05-11,0,0,2024-05-11,28.18
100422,8,2024-02-10,High,2024-02-12,1,5,2024-02-17,94.66
100423,8,2024-01-29,Medium,2024-01-31,0,0,2024-01-31,40.89
100424,2,2024-12-02,Medium,2024-12-06,1,4,2024-12-10,59.36
100425,11,2024-12-12,High,2024-12-14,0,0,2024-12-14,16.94
100426,10,2024-02-14,Low,2024-02-16,0,0,2024-02-16,49.13
100427,7,2024-05-15,Critical,2024-05-16,0,0,2024-05-16,55.21
100428,11,2024-05-13,Low,2024-05-14,0,0,2024-05-14,49.08
100429,6,2024-08-23,Medium,2024-08-25,0,0,2024-08-25,35.74
100430,11,2024-10-05,Low,2024-10-07,0,0,2024-10-07,9.64
100431,1,2024-02-29,Low,2024-03-04,0,0,2024-03-04,19.91
100432,2,2024-10-23,Low,2024-10-27,0,0,2024-10-27,50.0
100433,4,2024-01-14,Medium,2024-01-17,0,0,2024-01-17,34.51
100434,2,2024-10-09,Low,2024-10-10,0,0,2024-10-10,33.63
100435,5,2024-07-13,Low,2024-07-14,0,0,2024-07-14,11.14
100436,3,2024-05-19,Medium,2024-05-20,0,0,2024-05-20,42.77
100437,6,2024-04-16,High,2024-04-20,0,0,2024-04-20,40.51
100438,9,2024-06-16,Low,2024-06-17,0,0,2024-06-17,58.49
100439,10,2024-03-05,Medium,2024-03-07,0,0,2024-03-07,31.96
100440,7,2024-01-17,Medium,2024-01-20,1,1,2024-01-21,62.92
100441,5,2024-05-02,High,2024-05-05,0,0,2024-05-05,26.73
100442,1,2024-05-25,Low,2024-05-27,0,0,2024-05-27,71.35
100443,1,2024-01-10,Low,2024-01-13,0,0,2024-01-13,54.68
100444,1,2024-09-29,Low,2024-09-30,0,0,2024-09-30,42.66
100445,3,2024-05-29,Medium,2024-05-31,1,5,2024-06-05,77.45
100446,7,2024-12-27,High,2024-12-31,0,0,2024-12-31,21.04
100447,9,2024-09-26,Medium,2024-09-27,0,0,2024-09-27,68.85
100448,6,2024-02-10,Medium,2024-02-11,0,0,2024-02-11,24.87
100449,7,2024-09-20,Medium,2024-09-22,0,0,2024-09-22,20.45
100450,11,2024-11-22,Low,2024-11-23,1,6,2024-11-29,85.9
100451,3,2024-11-01,Medium,2024-11-05,0,0,2024-11-05,14.62
100452,11,2024-09-07,Low,2024-09-09,0,0,2024-09-09,35.04
100453,8,2024-12-17,Medium,2024-12-21,0,0,2024-12-21,78.57
100454,10,2024-02-12,High,2024-02-13,0,0,2024-02-13,25.14
100455,6,2024-05-02,Low,2024-05-04,0,0,2024-05-04,35.3
100456,3,2024-12-05,High,2024-12-09,0,0,2024-12-09,44.26
100457,12,2024-02-11,High,2024-02-14,1,6,2024-02-20,92.85
100458,2,2024-10-27,High,2024-10-30,0,0,2024-10-30,71.37
100459,9,2024-02-08,Low,2024-02-12,0,0,2024-02-12,63.87
100460,11,2024-03-06,Medium,2024-03-09,1,8,2024-03-17,61.23
100461,7,2024-03-04,Low,2024-03-07,0,0,2024-03-07,23.32
100462,10,2024-07-07,Medium,2024-07-08,0,0,2024-07-08,79.66
100463,10,2024-06-14,High,2024-06-16,0,0,2024-06-16,31.7
100464,9,2024-11-17,Low,2024-11-20,0,0,2024-11-20,72.46
100465,4,2024-09-15,High,2024-09-16,0,0,2024-09-16,36.35
100466,4,2024-05-16,Low,2024-05-20,0,0,2024-05-20,34.54
100467,6,2024-04-18,Low,2024-04-19,0,0,2024-04-19,63.77
100468,2,2024-02-12,Medium,2024-02-15,0,0,2024-02-15,50.84
100469,10,2024-04-18,Low,2024-04-20,0,0,2024-04-20,55.04
100470,1,2024-12-22,Low,2024-12-26,1,6,2025-01-01,81.86
100471,10,2024-12-09,Medium,2024-12-11,0,0,2024-12-11,75.31
100472,3,2024-02-01,Low,2024-02-02,0,0,2024-02-02,65.47
100473,12,2024-03-08,Medium,2024-03-11,1,5,2024-03-16,84.68
100474,11,2024-04-12,Low,2024-04-16,1,2,2024-04-18,65.53
100475,5,2024-05-14,High,2024-05-17,0,0,2024-05-17,62.83
100476,2,2024-06-21,High,2024-06-24,0,0,2024-06-24,22.91
100477,9,2024-10-28,Low,2024-11-01,0,0,2024-11-01,37.61
100478,1,2024-11-11,Medium,2024-11-13,1,2,2024-11-15,89.11
100479,3,2024-03-04,Medium,2024-03-05,1,7,2024-03-12,61.9
100480,5,2024-07-19,High,2024-07-21,1,5,2024-07-26,109.44
100481,1,2024-09-03,High,2024-09-05,0,0,2024-09-05,46.93
100482,4,2024-12-27,Low,2024-12-28,0,0,2024-12-28,13.71
100483,10,2024-06-22,High,2024-06-23,0,0,2024-06-23,56.06
100484,1,2024-01-03,Low,2024-01-06,0,0,2024-01-06,26.72
100485,11,2024-04-01,Low,2024-04-04,0,0,2024-04-04,34.28
100486,11,2024-07-30,Medium,2024-08-02,0,0,2024-08-02,73.32
100487,12,2024-06-18,Medium,2024-06-20,1,2,2024-06-22,83.88
100488,11,2024-11-19,Low,2024-11-22,1,6,2024-11-28,60.77
100489,7,2024-01-30,Medium,2024-01-31,1,1,2024-02-01,14.16
100490,1,2024-10-13,Critical,2024-10-14,0,0,2024-10-14,38.83
100491,3,2024-06-17,Low,2024-06-20,1,8,2024-06-28,106.54
100492,4,2024-01-22,Critical,2024-01-24,0,0,2024-01-24,20.58
100493,4,2024-03-13,Low,2024-03-14,1,3,2024-03-17,24.0
100494,7,2024-01-09,Medium,2024-01-13,0,0,2024-01-13,27.48
100495,5,2024-06-07,High,2024-06-11,1,1,2024-06-12,69.64
100496,11,2024-05-23,Low,2024-05-27,0,0,2024-05-27,12.6
100497,8,2024-10-17,Low,2024-10-18,0,0,2024-10-18,64.81
100498,3,2024-08-25,Critical,2024-08-26,0,0,2024-08-26,66.32
100499,8,2024-04-27,Low,2024-04-28,1,4,2024-05-02,86.36
100500,11,2024-06-28,Medium,2024-07-02,1,6,2024-07-08,115.1
100501,11,2024-07-05,Medium,2024-07-07,0,0,2024-07-07,8.57
100502,9,2024-05-20,Medium,2024-05-23,0,0,2024-05-23,7.83
100503,9,2024-08-07,High,2024-08-11,0,0,2024-08-11,8.1
100504,9,2024-06-27,Medium,2024-06-28,1,3,2024-07-01,78.84
100505,1,2024-02-28,Low,2024-03-01,0,0,2024-03-01,10.99
100506,9,2024-05-07,High,2024-05-11,0,0,2024-05-11,54.7
100507,8,2024-03-11,Medium,2024-03-12,1,2,2024-03-14,78.25
100508,2,2024-08-04,Medium,2024-08-05,0,0,2024-08-05,44.97
100509,3,2024-03-05,High,2024-03-07,0,0,2024-03-07,20.11
100510,7,2024-02-19,Medium,2024-02-23,0,0,2024-02-23,72.27
100511,3,2024-10-17,High,2024-10-21,0,0,2024-10-21,52.1
100512,2,2024-11-14,Critical,2024-11-16,0,0,2024-11-16,6.62
100513,4,2024-11-26,Medium,2024-11-29,0,0,2024-11-29,78.22
100514,9,2024-12-19,Medium,2024-12-23,0,0,2024-12-23,12.39
100515,2,2024-01-31,Low,2024-02-03,1,8,2024-02-11,126.34
100516,1,2024-02-29,Medium,2024-03-04,0,0,2024-03-04,33.19
100517,10,2024-09-28,Low,2024-09-30,0,0,2024-09-30,46.63
100518,7,2024-11-02,Medium,2024-11-05,0,0,2024-11-05,69.24
100519,11,2024-11-06,Medium,2024-11-08,0,0,2024-11-08,48.35
100520,1,2024-10-19,Medium,2024-10-22,0,0,2024-10-22,40.19
100521,6,2024-01-25,Medium,2024-01-27,0,0,2024-01-27,13.65
100522,5,2024-01-28,Critical,2024-01-30,0,0,2024-01-30,46.95
100523,11,2024-04-07,Low,2024-04-09,1,8,2024-04-17,66.48
100524,8,2024-10-03,Low,2024-10-05,0,0,2024-10-05,22.57
100525,3,2024-08-28,High,2024-08-29,0,0,2024-08-29,29.59
100526,3,2024-02-22,Low,2024-02-25,1,4,2024-02-29,24.3
100527,1,2024-12-12,Low,2024-12-14,1,2,2024-12-16,71.17
100528,4,2024-03-13,Medium,2024-03-16,0,0,2024-03-16,26.43
100529,10,2024-05-23,Medium,2024-05-24,0,0,2024-05-24,49.03
100530,10,2024-08-30,Medium,2024-08-31,0,0,2024-08-31,53.85
100531,6,2024-01-14,High,2024-01-16,0,0,2024-01-16,47.65
100532,5,2024-11-30,High,2024-12-02,0,0,2024-12-02,9.01
100533,7,2024-12-27,Low,2024-12-29,1,3,2025-01-01,64.31
100534,12,2024-10-24,Low,2024-10-27,0,0,2024-10-27,77.66
100535,11,2024-12-07,Low,2024-12-08,0,0,2024-12-08,18.63
100536,10,2024-12-07,Medium,2024-12-09,0,0,2024-12-09,21.64
100537,1,2024-07-13,Critical,2024-07-15,0,0,2024-07-15,29.44
100538,3,2024-12-24,Low,2024-12-28,0,0,2024-12-28,7.42
100539,11,2024-01-30,Low,2024-02-02,0,0,2024-02-02,44.57
100540,4,2024-11-16,High,2024-11-18,0,0,2024-11-18,50.98
100541,6,2024-02-14,High,2024-02-17,0,0,2024-02-17,12.26
100542,4,2024-04-24,Medium,2024-04-27,0,0,2024-04-27,63.38
100543,7,2024-05-10,Critical,2024-05-12,0,0,2024-05-12,7.1
100544,10,2024-07-27,Low,2024-07-28,0,0,2024-07-28,28.89
100545,10,2024-07-23,High,2024-07-27,0,0,2024-07-27,53.62
100546,3,2024-03-01,Low,2024-03-05,0,0,2024-03-05,34.3
100547,8,2024-09-20,Low,2024-09-24,1,5,2024-09-29,97.6
100548,7,2024-10-14,Medium,2024-10-18,0,0,2024-10-18,13.2
100549,3,2024-02-26,Medium,2024-03-01,0,0,2024-03-01,24.18
100550,9,2024-03-10,Low,2024-03-14,0,0,2024-03-14,31.82
100551,10,2024-03-16,Medium,2024-03-20,0,0,2024-03-20,41.08
100552,5,2024-12-14,Low,2024-12-15,0,0,2024-12-15,33.94
100553,2,2024-05-27,High,2024-05-29,0,0,2024-05-29,31.25
100554,9,2024-04-18,Medium,2024-04-19,0,0,2024-04-19,52.75
100555,8,2024-06-21,Critical,2024-06-25,0,0,2024-06-25,38.55
100556,8,2024-05-15,Low,2024-05-19,0,0,2024-05-19,78.02
100557,1,2024-10-15,Low,2024-10-19,1,5,2024-10-24,83.36
100558,4,2024-01-08,Low,2024-01-09,0,0,2024-01-09,34.04
100559,7,2024-04-21,Critical,2024-04-23,0,0,2024-04-23,78.25
100560,6,2024-03-06,Low,2024-03-10,0,0,2024-03-10,65.44
100561,12,2024-05-23,Low,2024-05-26,0,0,2024-05-26,79.04
100562,9,2024-04-23,Medium,2024-04-25,1,4,2024-04-29,81.35
100563,8,2024-04-16,Critical,2024-04-19,0,0,2024-04-19,35.83
100564,9,2024-10-25,Medium,2024-10-29,0,0,2024-10-29,5.35
100565,4,2024-08-16,Medium,2024-08-18,0,0,2024-08-18,53.95
100566,8,2024-05-18,Medium,2024-05-20,1,3,2024-05-23,36.44
100567,12,2024-04-17,Low,2024-04-21,0,0,2024-04-21,55.64
100568,6,2024-09-02,Low,2024-09-04,0,0,2024-09-04,34.0
100569,9,2024-12-15,Low,2024-12-17,0,0,2024-12-17,79.92
100570,10,2024-02-13,Medium,2024-02-15,0,0,2024-02-15,23.92
100571,1,2024-05-15,Low,2024-05-19,1,7,2024-05-26,87.42
100572,6,2024-11-25,Low,2024-11-29,0,0,2024-11-29,28.04
100573,10,2024-03-10,Medium,2024-03-11,0,0,2024-03-11,14.86
100574,10,2024-05-03,High,2024-05-04,0,0,2024-05-04,19.52
100575,2,2024-11-16,Medium,2024-11-20,0,0,2024-11-20,24.49
100576,12,2024-05-02,High,2024-05-04,0,0,2024-05-04,44.04
100577,3,2024-12-26,Low,2024-12-27,0,0,2024-12-27,43.44
100578,9,2024-08-02,High,2024-08-05,0,0,2024-08-05,33.94
100579,5,2024-07-23,Low,2024-07-24,0,0,2024-07-24,54.89
100580,5,2024-01-20,Low,2024-01-23,0,0,2024-01-23,50.61
100581,1,2024-12-20,Medium,2024-12-24,1,9,2025-01-02,72.6
100582,10,2024-02-18,Medium,2024-02-21,0,0,2024-02-21,73.03
100583,12,2024-05-22,Low,2024-05-26,0,0,2024-05-26,21.38
100584,12,2024-09-17,Medium,2024-09-19,0,0,2024-09-19,12.28
100585,2,2024-11-04,Medium,2024-11-07,0,0,2024-11-07,54.99
100586,9,2024-03-25,High,2024-03-28,1,3,2024-03-31,48.92
100587,7,2024-02-18,Medium,2024-02-19,0,0,2024-02-19,13.35
100588,4,2024-08-25,High,2024-08-26,0,0,2024-08-26,9.1
100589,7,2024-12-22,High,2024-12-25,0,0,2024-12-25,78.63
100590,10,2024-07-21,Low,2024-07-22,0,0,2024-07-22,64.57
100591,12,2024-07-17,Low,2024-07-20,0,0,2024-07-20,70.27
100592,2,2024-11-27,Low,2024-11-29,0,0,2024-11-29,48.28
100593,12,2024-11-19,Low,2024-11-20,0,0,2024-11-20,78.46
100594,5,2024-10-05,Medium,2024-10-06,0,0,2024-10-06,63.87
100595,12,2024-01-26,High,2024-01-28,0,0,2024-01-28,31.65
100596,9,2024-10-30,High,2024-11-02,0,0,2024-11-02,31.23
100597,11,2024-07-06,Critical,2024-07-09,0,0,2024-07-09,40.53
100598,2,2024-09-09,Medium,2024-09-12,0,0,2024-09-12,78.6
100599,3,2024-03-06,Low,2024-03-08,1,9,2024-03-17,121.33
100600,5,2024-11-26,High,2024-11-30,0,0,2024-11-30,67.85
100601,5,2024-08-02,Low,2024-08-03,0,0,2024-08-03,29.26
100602,8,2024-01-23,Medium,2024-01-27,1,5,2024-02-01,29.66
100603,7,2024-06-27,Low,2024-06-30,0,0,2024-06-30,13.87
100604,3,2024-02-24,Medium,2024-02-27,1,8,2024-03-06,94.25
100605,5,2024-04-03,High,2024-04-04,1,8,2024-04-12,108.49
100606,8,2024-12-24,Low,2024-12-25,0,0,2024-12-25,74.12
100607,5,2024-06-21,Low,2024-06-24,1,6,2024-06-30,47.71
100608,2,2024-03-24,Medium,2024-03-25,0,0,2024-03-25,51.17
100609,10,2024-12-01,Low,2024-12-02,0,0,2024-12-02,56.37
100610,2,2024-04-22,Low,2024-04-24,1,8,2024-05-02,114.91
100611,1,2024-09-23,Medium,2024-09-24,0,0,2024-09-24,43.24
100612,6,2024-08-10,High,2024-08-13,0,0,2024-08-13,46.95
100613,1,2024-08-03,High,2024-08-05,0,0,2024-08-05,27.73
100614,8,2024-02-27,Medium,2024-03-02,0,0,2024-03-02,29.08
100615,1,2024-11-17,Low,2024-11-20,0,0,2024-11-20,56.55
100616,8,2024-11-08,High,2024-11-11,0,0,2024-11-11,17.6
100617,6,2024-03-19,High,2024-03-22,0,0,2024-03-22,10.29
100618,9,2024-09-02,High,2024-09-04,0,0,2024-09-04,60.37
100619,3,2024-08-24,High,2024-08-26,0,0,2024-08-26,24.98
100620,7,2024-04-10,High,2024-04-13,0,0,2024-04-13,21.59
100621,2,2024-01-22,Medium,2024-01-26,0,0,2024-01-26,9.13
100622,5,2024-10-08,High,2024-10-12,0,0,2024-10-12,54.87
100623,12,2024-06-25,High,2024-06-26,0,0,2024-06-26,42.26
100624,1,2024-11-19,Low,2024-11-21,0,0,2024-11-21,64.19
100625,5,2024-09-18,High,2024-09-21,0,0,2024-09-21,19.61
100626,8,2024-01-22,Medium,2024-01-26,1,9,2024-02-04,46.91
100627,10,2024-02-07,Medium,2024-02-11,0,0,2024-02-11,26.64
100628,3,2024-01-23,Medium,2024-01-26,0,0,2024-01-26,28.86
100629,6,2024-03-04,Critical,2024-03-05,0,0,2024-03-05,46.51
100630,4,2024-12-10,High,2024-12-14,0,0,2024-12-14,37.37
100631,8,2024-07-13,Critical,2024-07-17,0,0,2024-07-17,24.71
100632,2,2024-01-20,Medium,2024-01-23,1,9,2024-02-01,28.75
100633,5,2024-06-09,Low,2024-06-11,1,2,2024-06-13,40.76
100634,6,2024-09-08,Low,2024-09-12,0,0,2024-09-12,8.97
100635,11,2024-08-27,Low,2024-08-30,0,0,2024-08-30,19.42
100636,8,2024-01-20,Medium,2024-01-23,0,0,2024-01-23,28.58
100637,2,2024-07-16,Low,2024-07-18,1,2,2024-07-20,33.13
100638,9,2024-05-07,Low,2024-05-09,0,0,2024-05-09,35.32
100639,7,2024-07-29,Low,2024-08-01,0,0,2024-08-01,7.09
100640,10,2024-04-21,Medium,2024-04-25,1,6,2024-05-01,92.22
100641,4,2024-01-25,High,2024-01-26,0,0,2024-01-26,43.12
100642,10,2024-09-07,Medium,2024-09-09,0,0,2024-09-09,17.49
100643,2,2024-08-28,Medium,2024-09-01,1,8,2024-09-09,77.26
100644,8,2024-07-28,High,2024-07-31,1,1,2024-08-01,60.9
100645,2,2024-04-11,Medium,2024-04-15,0,0,2024-04-15,45.72
100646,2,2024-09-06,High,2024-09-08,0,0,2024-09-08,15.79
100647,9,2024-08-03,Medium,2024-08-04,1,9,2024-08-13,104.96
100648,4,2024-04-16,Low,2024-04-20,0,0,2024-04-20,75.58
100649,7,2024-10-03,Medium,2024-10-05,0,0,2024-10-05,42.7
100650,10,2024-11-30,Low,2024-12-04,0,0,2024-12-04,61.68
100651,4,2024-10-08,Medium,2024-10-09,0,0,2024-10-09,65.3
100652,5,2024-01-10,Low,2024-01-14,0,0,2024-01-14,14.81
100653,1,2024-08-18,Low,2024-08-21,1,3,2024-08-24,69.26
100654,10,2024-02-24,Medium,2024-02-27,0,0,2024-02-27,42.39
100655,1,2024-11-20,Medium,2024-11-24,0,0,2024-11-24,35.96
100656,10,2024-03-28,High,2024-03-29,1,8,2024-04-06,102.07
100657,10,2024-12-25,Low,2024-12-26,0,0,2024-12-26,46.23
100658,3,2024-02-01,Critical,2024-02-03,1,1,2024-02-04,60.59
100659,6,2024-12-11,High,2024-12-13,0,0,2024-12-13,35.78
100660,12,2024-02-17,Critical,2024-02-20,0,0,2024-02-20,55.6
100661,1,2024-10-09,Low,2024-10-11,1,5,2024-10-16,39.19
100662,12,2024-03-16,Medium,2024-03-19,0,0,2024-03-19,62.51
100663,12,2024-02-01,Medium,2024-02-02,0,0,2024-02-02,6.25
100664,4,2024-04-12,Medium,2024-04-15,0,0,2024-04-15,42.77
100665,9,2024-10-18,Medium,2024-10-19,0,0,2024-10-19,59.21
100666,2,2024-07-01,Medium,2024-07-05,1,8,2024-07-13,90.95
100667,2,2024-11-21,Critical,2024-11-23,1,7,2024-11-30,110.98
100668,2,2024-04-17,Low,2024-04-21,0,0,2024-04-21,35.58
100669,10,2024-06-26,Medium,2024-06-28,0,0,2024-06-28,64.94
100670,10,2024-08-10,Medium,2024-08-14,0,0,2024-08-14,65.39
100671,7,2024-05-25,High,2024-05-28,1,1,2024-05-29,20.02
100672,7,2024-06-05,Medium,2024-06-08,1,3,2024-06-11,35.69
100673,6,2024-09-22,Medium,2024-09-26,1,6,2024-10-02,69.04
100674,2,2024-10-21,High,2024-10-24,0,0,2024-10-24,39.01
100675,5,2024-12-24,High,2024-12-27,0,0,2024-12-27,42.41
100676,6,2024-05-10,Medium,2024-05-14,0,0,2024-05-14,53.47
100677,6,2024-12-03,Low,2024-12-05,0,0,2024-12-05,60.09
100678,10,2024-10-30,High,2024-11-01,0,0,2024-11-01,34.02
100679,6,2024-08-08,High,2024-08-11,0,0,2024-08-11,12.8
100680,6,2024-06-18,High,2024-06-19,0,0,2024-06-19,21.07
100681,1,2024-05-07,Medium,2024-05-08,0,0,2024-05-08,54.6
100682,12,2024-06-02,Medium,2024-06-06,1,8,2024-06-14,100.32
100683,4,2024-09-02,Low,2024-09-03,0,0,2024-09-03,21.77
100684,1,2024-06-08,Low,2024-06-10,1,5,2024-06-15,52.76
100685,12,2024-09-11,Low,2024-09-15,0,0,2024-09-15,41.5
100686,3,2024-06-03,Low,2024-06-06,1,5,2024-06-11,74.54
100687,12,2024-11-26,Low,2024-11-27,1,2,2024-11-29,47.26
100688,11,2024-04-27,Medium,2024-05-01,0,0,2024-05-01,64.56
100689,11,2024-05-02,Medium,2024-05-04,0,0,2024-05-04,76.84
100690,11,2024-04-14,Medium,2024-04-18,1,7,2024-04-25,69.06
100691,11,2024-07-16,Critical,2024-07-19,1,8,2024-07-27,104.3
100692,2,2024-08-10,High,2024-08-13,1,7,2024-08-20,97.45
100693,2,2024-09-20,Medium,2024-09-21,0,0,2024-09-21,43.28
100694,6,2024-04-17,High,2024-04-21,0,0,2024-04-21,30.26
100695,1,2024-03-28,Low,2024-04-01,0,0,2024-04-01,70.01
100696,4,2024-09-30,High,2024-10-01,0,0,2024-10-01,79.07
100697,9,2024-07-19,Low,2024-07-21,0,0,2024-07-21,74.96
100698,3,2024-01-22,Low,2024-01-25,1,2,2024-01-27,92.9
100699,8,2024-07-09,Low,2024-07-10,0,0,2024-07-10,5.39
100700,9,2024-02-19,Low,2024-02-20,0,0,2024-02-20,43.23
100701,2,2024-03-14,Low,2024-03-16,0,0,2024-03-16,67.18
100702,5,2024-12-29,Medium,2025-01-02,1,6,2025-01-08,94.35
100703,6,2024-05-14,Medium,2024-05-17,0,0,2024-05-17,17.16
100704,5,2024-06-03,Critical,2024-06-06,0,0,2024-06-06,5.17
100705,6,2024-01-15,High,2024-01-16,0,0,2024-01-16,78.8
100706,5,2024-03-27,Medium,2024-03-31,1,6,2024-04-06,96.67
100707,7,2024-07-31,Critical,2024-08-02,0,0,2024-08-02,72.19
100708,5,2024-03-17,Medium,2024-03-19,0,0,2024-03-19,57.83
100709,5,2024-06-08,Low,2024-06-10,0,0,2024-06-10,20.07
100710,12,2024-10-31,Medium,2024-11-03,1,9,2024-11-12,103.7
100711,7,2024-03-24,Low,2024-03-25,1,2,2024-03-27,31.38
100712,3,2024-04-21,Low,2024-04-22,0,0,2024-04-22,61.79
100713,10,2024-08-20,Critical,2024-08-21,0,0,2024-08-21,27.11
100714,7,2024-04-30,High,2024-05-03,0,0,2024-05-03,52.3
100715,8,2024-11-04,Medium,2024-11-05,0,0,2024-11-05,18.01
100716,5,2024-06-04,Medium,2024-06-08,0,0,2024-06-08,47.23
100717,4,2024-12-26,Low,2024-12-30,0,0,2024-12-30,54.09
100718,2,2024-12-13,Low,2024-12-14,0,0,2024-12-14,20.82
100719,5,2024-03-16,High,2024-03-17,0,0,2024-03-17,35.6
100720,6,2024-07-16,Medium,2024-07-20,0,0,2024-07-20,52.93
100721,11,2024-08-05,Medium,2024-08-07,1,2,2024-08-09,28.71
100722,9,2024-10-18,Medium,2024-10-22,0,0,2024-10-22,24.7
100723,6,2024-07-08,Medium,2024-07-11,0,0,2024-07-11,71.96
100724,6,2024-03-30,Medium,2024-04-01,0,0,2024-04-01,50.02
100725,6,2024-12-01,Medium,2024-12-04,0,0,2024-12-04,68.89
100726,8,2024-08-11,Medium,2024-08-12,1,2,2024-08-14,51.26
100727,6,2024-07-26,Low,2024-07-29,0,0,2024-07-29,34.12
100728,11,2024-05-03,Medium,2024-05-07,0,0,2024-05-07,57.98
100729,11,2024-10-07,Medium,2024-10-09,1,6,2024-10-15,49.01
100730,1,2024-07-11,High,2024-07-13,0,0,2024-07-13,28.07
100731,1,2024-03-20,Critical,2024-03-22,0,0,2024-03-22,52.23
100732,10,2024-12-18,Medium,2024-12-22,0,0,2024-12-22,28.29
100733,12,2024-08-01,Medium,2024-08-04,0,0,2024-08-04,57.53
100734,2,2024-06-26,Medium,2024-06-30,0,0,2024-06-30,32.83
100735,1,2024-05-30,Critical,2024-06-01,0,0,2024-06-01,21.81
100736,3,2024-09-12,Medium,2024-09-16,0,0,2024-09-16,24.31
100737,3,2024-05-09,Medium,2024-05-11,0,0,2024-05-11,72.95
100738,4,2024-04-24,Medium,2024-04-25,1,1,2024-04-26,65.64
100739,6,2024-02-13,Low,2024-02-14,0,0,2024-02-14,54.76
100740,10,2024-06-20,Medium,2024-06-24,0,0,2024-06-24,12.81
100741,7,2024-03-03,Medium,2024-03-05,1,8,2024-03-13,62.87
100742,9,2024-04-15,Low,2024-04-17,1,7,2024-04-24,110.22
100743,8,2024-06-13,Medium,2024-06-17,0,0,2024-06-17,56.07
100744,6,2024-09-17,Low,2024-09-21,1,5,2024-09-26,31.76
100745,9,2024-10-14,High,2024-10-18,0,0,2024-10-18,51.56
100746,4,2024-01-23,Medium,2024-01-25,0,0,2024-01-25,40.94
