order_id,customer_id,product_id,warehouse_id,order_date,quantity,order_priority,unit_price,supplier_id,sales_amount
100426,677,101,10,2024-02-14,6,Low,161.67,35,970.02
100427,7251,119,7,2024-05-15,2,Critical,301.12,8,602.24
100428,1831,409,11,2024-05-13,1,Low,492.57,35,492.57
100429,7814,140,6,2024-08-23,9,Medium,307.03,79,2763.27
100430,4091,371,11,2024-10-05,8,Low,72.47,32,579.76
100431,4307,225,1,2024-02-29,8,Low,236.64,59,1893.12
100432,5433,255,2,2024-10-23,2,Low,149.05,67,298.1
100433,5724,73,4,2024-01-14,8,Medium,268.57,40,2148.56
100434,1361,449,2,2024-10-09,4,Low,42.87,72,171.48
100435,4586,312,5,2024-07-13,5,Low,211.8,58,1059.0
100436,5523,306,3,2024-05-19,7,Medium,406.84,27,2847.88
100437,2687,471,6,2024-04-16,4,High,325.56,79,1302.24
100438,191,156,9,2024-06-16,7,Low,24.1,37,168.7
100439,6815,259,10,2024-03-05,3,Medium,184.49,25,553.47
100440,843,422,7,2024-01-17,5,Medium,205.1,53,1025.5
100441,335,64,5,2024-05-02,9,High,193.69,54,1743.21
100442,7690,310,1,2024-05-25,8,Low,301.86,5,2414.88
100443,5739,36,1,2024-01-10,1,Low,412.71,37,412.71
100444,1111,248,1,2024-09-29,9,Low,254.24,32,2288.16
100445,579,428,3,2024-05-29,6,Medium,231.59,71,1389.54
100446,62,44,7,2024-12-27,8,High,474.15,17,3793.2
100447,387,453,9,2024-09-26,7,Medium,110.52,72,773.64
100448,1170,119,6,2024-02-10,4,Medium,301.12,8,1204.48
100449,2201,349,7,2024-09-20,2,Medium,67.28,17,134.56
100450,4715,181,11,2024-11-22,1,Low,251.38,62,251.38
100451,1684,397,3,2024-11-01,9,Medium,351.36,59,3162.24
100452,6842,428,11,2024-09-07,5,Low,231.59,71,1157.95
100453,7517,388,8,2024-12-17,7,Medium,474.17,78,3319.19
100454,5974,70,10,2024-02-12,8,High,485.24,29,3881.92
100455,6322,435,6,2024-05-02,4,Low,458.27,3,1833.08
100456,6991,358,3,2024-12-05,7,High,396.41,64,2774.87
100457,487,454,12,2024-02-11,2,High,103.44,21,206.88
100458,7946,267,2,2024-10-27,7,High,101.42,11,709.94
100459,3733,219,9,2024-02-08,1,Low,100.42,62,100.42
100460,7415,438,11,2024-03-06,4,Medium,319.81,15,1279.24
100461,5374,366,7,2024-03-04,5,Low,439.62,29,2198.1
100462,6644,190,10,2024-07-07,7,Medium,324.03,49,2268.21
100463,541,256,10,2024-06-14,9,High,187.91,29,1691.19
100464,7520,187,9,2024-11-17,4,Low,72.74,25,290.96
100465,5632,227,4,2024-09-15,8,High,27.97,20,223.76
100466,7946,61,4,2024-05-16,1,Low,375.56,46,375.56
100467,2061,168,6,2024-04-18,7,Low,180.65,66,1264.55
100468,7727,132,2,2024-02-12,3,Medium,282.16,10,846.48
100469,4247,155,10,2024-04-18,5,Low,75.67,3,378.35
100470,5170,272,1,2024-12-22,8,Low,267.01,5,2136.08
100471,1239,210,10,2024-12-09,4,Medium,401.71,37,1606.84
100472,991,7,3,2024-02-01,2,Low,453.64,47,907.28
100473,6788,11,12,2024-03-08,7,Medium,475.8,2,3330.6
100474,4468,200,11,2024-04-12,4,Low,146.51,48,586.04
100475,5233,251,5,2024-05-14,4,High,297.55,68,1190.2
100476,2300,64,2,2024-06-21,2,High,193.69,54,387.38
100477,7509,180,9,2024-10-28,4,Low,490.22,62,1960.88
100478,6197,128,1,2024-11-11,4,Medium,433.71,26,1734.84
100479,5250,262,3,2024-03-04,8,Medium,126.24,9,1009.92
100480,3908,120,5,2024-07-19,9,High,196.64,21,1769.76
100481,4289,48,1,2024-09-03,8,High,50.92,27,407.36
100482,6735,69,4,2024-12-27,4,Low,15.96,26,63.84
100483,1081,377,10,2024-06-22,5,High,362.82,29,1814.1
100484,6241,262,1,2024-01-03,8,Low,126.24,9,1009.92
100485,198,230,11,2024-04-01,7,Low,448.65,74,3140.55
100486,7815,252,11,2024-07-30,5,Medium,375.27,14,1876.35
100487,2195,445,12,2024-06-18,2,Medium,51.82,48,103.64
100488,7852,450,11,2024-11-19,4,Low,377.48,11,1509.92
100489,1599,479,7,2024-01-30,5,Medium,123.23,2,616.15
100490,1601,231,1,2024-10-13,5,Critical,260.72,57,1303.6
100491,7463,224,3,2024-06-17,4,Low,190.77,4,763.08
100492,6867,457,4,2024-01-22,4,Critical,286.77,38,1147.08
100493,3693,207,4,2024-03-13,9,Low,256.67,68,2310.03
100494,3866,341,7,2024-01-09,1,Medium,376.33,60,376.33
100495,684,366,5,2024-06-07,3,High,439.62,29,1318.86
100496,3084,437,11,2024-05-23,2,Low,294.49,46,588.98
100497,3990,28,8,2024-10-17,1,Low,67.36,66,67.36
100498,333,365,3,2024-08-25,6,Critical,383.6,7,2301.6
100499,5340,219,8,2024-04-27,5,Low,100.42,62,502.1
100500,5518,389,11,2024-06-28,6,Medium,85.14,22,510.84
100501,5462,337,11,2024-07-05,4,Medium,225.18,71,900.72
100502,5918,101,9,2024-05-20,6,Medium,161.67,35,970.02
100503,6656,58,9,2024-08-07,4,High,68.22,17,272.88
100504,6316,24,9,2024-06-27,3,Medium,279.27,59,837.81
100505,5588,415,1,2024-02-28,9,Low,299.72,15,2697.48
100506,1772,227,9,2024-05-07,9,High,27.97,20,251.73
100507,6107,169,8,2024-03-11,4,Medium,261.85,55,1047.4
100508,7334,489,2,2024-08-04,1,Medium,363.91,46,363.91
100509,7867,246,3,2024-03-05,3,High,342.76,17,1028.28
100510,7338,324,7,2024-02-19,1,Medium,422.5,77,422.5
100511,6708,212,3,2024-10-17,4,High,50.06,43,200.24
100512,6656,363,2,2024-11-14,6,Critical,26.43,52,158.58
100513,7999,465,4,2024-11-26,4,Medium,86.07,51,344.28
100514,5309,430,9,2024-12-19,4,Medium,231.7,64,926.8
100515,5240,266,2,2024-01-31,1,Low,88.73,5,88.73
100516,4201,421,1,2024-02-29,1,Medium,173.41,17,173.41
100517,2722,405,10,2024-09-28,4,Low,467.84,38,1871.36
100518,807,21,7,2024-11-02,5,Medium,54.69,24,273.45
100519,1065,124,11,2024-11-06,3,Medium,239.66,25,718.98
100520,889,369,1,2024-10-19,1,Medium,64.21,6,64.21
100521,2924,464,6,2024-01-25,6,Medium,284.22,11,1705.32
100522,6821,97,5,2024-01-28,4,Critical,487.45,43,1949.8
100523,321,138,11,2024-04-07,3,Low,73.29,7,219.87
100524,3958,492,8,2024-10-03,9,Low,204.62,49,1841.58
100525,2383,338,3,2024-08-28,8,High,194.7,74,1557.6
100526,3232,353,3,2024-02-22,8,Low,78.24,10,625.92
100527,2312,93,1,2024-12-12,9,Low,237.21,40,2134.89
100528,7009,95,4,2024-03-13,5,Medium,295.99,1,1479.95
100529,3602,24,10,2024-05-23,4,Medium,279.27,59,1117.08
100530,7853,380,10,2024-08-30,3,Medium,275.93,39,827.79
100531,1501,396,6,2024-01-14,6,High,286.92,80,1721.52
100532,6496,404,5,2024-11-30,6,High,370.86,58,2225.16
100533,1569,454,7,2024-12-27,3,Low,103.44,21,310.32
100534,5893,136,12,2024-10-24,2,Low,131.2,23,262.4
100535,3282,334,11,2024-12-07,3,Low,439.83,35,1319.49
100536,1520,133,10,2024-12-07,9,Medium,386.8,16,3481.2
100537,1919,54,1,2024-07-13,1,Critical,251.39,53,251.39
100538,4090,292,3,2024-12-24,4,Low,128.78,33,515.12
100539,1866,112,11,2024-01-30,9,Low,434.37,74,3909.33
100540,1406,422,4,2024-11-16,7,High,205.1,53,1435.7
100541,2724,131,6,2024-02-14,9,High,498.35,32,4485.15
100542,5601,420,4,2024-04-24,4,Medium,12.27,46,49.08
100543,7063,278,7,2024-05-10,9,Critical,434.1,48,3906.9
100544,6056,264,10,2024-07-27,4,Low,84.9,40,339.6
100545,5,445,10,2024-07-23,8,High,51.82,48,414.56
100546,6178,382,3,2024-03-01,6,Low,179.39,29,1076.34
100547,7960,78,8,2024-09-20,3,Low,266.32,54,798.96
100548,1169,263,7,2024-10-14,8,Medium,59.87,79,478.96
100549,2399,68,3,2024-02-26,3,Medium,481.98,36,1445.94
100550,2631,62,9,2024-03-10,5,Low,295.85,64,1479.25
100551,6609,403,10,2024-03-16,6,Medium,217.82,1,1306.92
100552,348,363,5,2024-12-14,2,Low,26.43,52,52.86
100553,5862,175,2,2024-05-27,7,High,82.07,18,574.49
100554,4221,280,9,2024-04-18,8,Medium,136.37,28,1090.96
100555,1814,464,8,2024-06-21,2,Critical,284.22,11,568.44
100556,3343,390,8,2024-05-15,3,Low,297.25,75,891.75
100557,6501,236,1,2024-10-15,9,Low,128.81,5,1159.29
100558,2575,136,4,2024-01-08,5,Low,131.2,23,656.0
100559,3826,409,7,2024-04-21,7,Critical,492.57,35,3447.99
100560,4594,224,6,2024-03-06,8,Low,190.77,4,1526.16
100561,5273,89,12,2024-05-23,7,Low,233.27,26,1632.89
100562,53,458,9,2024-04-23,8,Medium,42.2,32,337.6
100563,149,107,8,2024-04-16,7,Critical,475.4,44,3327.8
100564,503,41,9,2024-10-25,3,Medium,193.39,41,580.17
100565,870,186,4,2024-08-16,5,Medium,73.15,30,365.75
100566,3522,465,8,2024-05-18,9,Medium,86.07,51,774.63
100567,4315,188,12,2024-04-17,4,Low,84.43,5,337.72
100568,7793,366,6,2024-09-02,5,Low,439.62,29,2198.1
100569,3872,387,9,2024-12-15,2,Low,236.38,47,472.76
100570,1301,9,10,2024-02-13,5,Medium,166.46,20,832.3
100571,2500,180,1,2024-05-15,6,Low,490.22,62,2941.32
100572,7596,186,6,2024-11-25,7,Low,73.15,30,512.05
100573,6227,444,10,2024-03-10,4,Medium,213.17,38,852.68
100574,4034,82,10,2024-05-03,1,High,317.5,69,317.5
100575,3290,177,2,2024-11-16,5,Medium,251.14,39,1255.7
100576,4834,94,12,2024-05-02,7,High,183.14,17,1281.98
100577,3854,389,3,2024-12-26,2,Low,85.14,22,170.28
100578,6671,446,9,2024-08-02,1,High,498.47,60,498.47
100579,2452,116,5,2024-07-23,9,Low,407.17,12,3664.53
100580,4386,160,5,2024-01-20,3,Low,114.35,39,343.05
100581,6564,245,1,2024-12-20,9,Medium,300.86,62,2707.74
100582,339,283,10,2024-02-18,9,Medium,465.39,40,4188.51
100583,2825,213,12,2024-05-22,4,Low,438.05,70,1752.2
100584,6855,152,12,2024-09-17,3,Medium,284.86,24,854.58
100585,1694,166,2,2024-11-04,3,Medium,224.36,16,673.08
100586,5965,451,9,2024-03-25,7,High,112.85,64,789.95
100587,987,400,7,2024-02-18,5,Medium,84.74,57,423.7
100588,5055,143,4,2024-08-25,3,High,312.88,48,938.64
100589,3491,25,7,2024-12-22,6,High,226.35,14,1358.1
100590,5327,200,10,2024-07-21,1,Low,146.51,48,146.51
100591,2734,233,12,2024-07-17,5,Low,62.51,3,312.55
100592,3768,4,2,2024-11-27,8,Low,448.81,60,3590.48
100593,5385,288,12,2024-11-19,5,Low,101.65,56,508.25
100594,4077,173,5,2024-10-05,3,Medium,432.56,13,1297.68
100595,2007,184,12,2024-01-26,4,High,127.67,56,510.68
100596,7926,251,9,2024-10-30,9,High,297.55,68,2677.95
100597,3108,291,11,2024-07-06,4,Critical,258.73,77,1034.92
100598,4469,437,2,2024-09-09,7,Medium,294.49,46,2061.43
100599,5608,286,3,2024-03-06,9,Low,147.19,58,1324.71
100600,3331,359,5,2024-11-26,7,High,84.32,47,590.24
100601,3042,112,5,2024-08-02,3,Low,434.37,74,1303.11
100602,531,305,8,2024-01-23,2,Medium,167.95,63,335.9
100603,924,350,7,2024-06-27,9,Low,470.52,12,4234.68
100604,4119,465,3,2024-02-24,1,Medium,86.07,51,86.07
100605,6248,339,5,2024-04-03,2,High,236.71,63,473.42
100606,241,436,8,2024-12-24,7,Low,187.57,20,1312.99
100607,5101,479,5,2024-06-21,1,Low,123.23,2,123.23
100608,7047,465,2,2024-03-24,4,Medium,86.07,51,344.28
100609,1897,130,10,2024-12-01,4,Low,499.86,47,1999.44
100610,7884,187,2,2024-04-22,9,Low,72.74,25,654.66
100611,3325,421,1,2024-09-23,4,Medium,173.41,17,693.64
100612,5262,496,6,2024-08-10,4,High,449.2,6,1796.8
100613,814,29,1,2024-08-03,8,High,80.07,25,640.56
100614,4751,158,8,2024-02-27,8,Medium,313.95,40,2511.6
100615,7619,374,1,2024-11-17,7,Low,83.46,58,584.22
100616,783,235,8,2024-11-08,7,High,270.98,5,1896.86
100617,6451,278,6,2024-03-19,1,High,434.1,48,434.1
100618,4056,102,9,2024-09-02,1,High,408.76,3,408.76
100619,7668,459,3,2024-08-24,4,High,390.01,11,1560.04
100620,7790,225,7,2024-04-10,5,High,236.64,59,1183.2
100621,8,275,2,2024-01-22,1,Medium,64.9,70,64.9
100622,7237,323,5,2024-10-08,8,High,291.49,78,2331.92
100623,3774,232,12,2024-06-25,7,High,270.74,41,1895.18
100624,5811,342,1,2024-11-19,6,Low,256.33,79,1537.98
100625,4671,274,5,2024-09-18,4,High,491.37,18,1965.48
100626,3140,365,8,2024-01-22,1,Medium,383.6,7,383.6
100627,3790,478,10,2024-02-07,4,Medium,118.77,32,475.08
100628,5008,449,3,2024-01-23,6,Medium,42.87,72,257.22
100629,4052,468,6,2024-03-04,4,Critical,473.6,76,1894.4
100630,7576,113,4,2024-12-10,1,High,32.16,57,32.16
100631,518,389,8,2024-07-13,4,Critical,85.14,22,340.56
100632,3191,460,2,2024-01-20,6,Medium,232.11,45,1392.66
100633,7993,139,5,2024-06-09,7,Low,477.49,14,3342.43
100634,3103,216,6,2024-09-08,7,Low,145.67,63,1019.69
100635,5638,314,11,2024-08-27,5,Low,465.47,23,2327.35
100636,4579,274,8,2024-01-20,3,Medium,491.37,18,1474.11
100637,6351,328,2,2024-07-16,6,Low,90.19,13,541.14
100638,2717,349,9,2024-05-07,6,Low,67.28,17,403.68
100639,579,184,7,2024-07-29,8,Low,127.67,56,1021.36
100640,4483,406,10,2024-04-21,5,Medium,463.53,15,2317.65
100641,4508,312,4,2024-01-25,1,High,211.8,58,211.8
100642,1866,493,10,2024-09-07,3,Medium,337.36,75,1012.08
100643,5490,194,2,2024-08-28,9,Medium,242.24,30,2180.16
100644,1377,279,8,2024-07-28,2,High,410.37,77,820.74
100645,6064,272,2,2024-04-11,7,Medium,267.01,5,1869.07
100646,5456,300,2,2024-09-06,7,High,35.39,41,247.73
100647,2939,72,9,2024-08-03,4,Medium,446.66,11,1786.64
100648,906,196,4,2024-04-16,5,Low,94.44,18,472.2
100649,5409,270,7,2024-10-03,1,Medium,449.42,38,449.42
100650,5059,393,10,2024-11-30,5,Low,18.87,56,94.35
100651,965,331,4,2024-10-08,2,Medium,335.95,17,671.9
100652,6284,240,5,2024-01-10,3,Low,167.82,9,503.46
100653,1977,486,1,2024-08-18,5,Low,126.71,22,633.55
100654,6444,108,10,2024-02-24,8,Medium,365.6,59,2924.8
100655,5133,499,1,2024-11-20,7,Medium,111.86,73,783.02
100656,4760,400,10,2024-03-28,4,High,84.74,57,338.96
100657,7596,397,10,2024-12-25,8,Low,351.36,59,2810.88
100658,4921,292,3,2024-02-01,2,Critical,128.78,33,257.56
100659,1888,300,6,2024-12-11,1,High,35.39,41,35.39
100660,2448,100,12,2024-02-17,7,Critical,272.69,39,1908.83
100661,992,81,1,2024-10-09,8,Low,232.73,22,1861.84
100662,5229,270,12,2024-03-16,2,Medium,449.42,38,898.84
100663,3557,349,12,2024-02-01,4,Medium,67.28,17,269.12
100664,3960,17,4,2024-04-12,2,Medium,339.53,38,679.06
100665,7524,193,9,2024-10-18,1,Medium,449.43,14,449.43
100666,6293,212,2,2024-07-01,1,Medium,50.06,43,50.06
100667,5836,353,2,2024-11-21,8,Critical,78.24,10,625.92
100668,6451,126,2,2024-04-17,2,Low,143.97,15,287.94
100669,3605,310,10,2024-06-26,1,Medium,301.86,5,301.86
100670,1084,126,10,2024-08-10,4,Medium,143.97,15,575.88
100671,435,130,7,2024-05-25,5,High,499.86,47,2499.3
100672,21,145,7,2024-06-05,7,Medium,65.64,59,459.48
100673,2923,256,6,2024-09-22,5,Medium,187.91,29,939.55
100674,6526,23,2,2024-10-21,5,High,38.2,30,191.0
100675,6389,214,5,2024-12-24,6,High,461.23,39,2767.38
100676,1926,129,6,2024-05-10,6,Medium,408.32,26,2449.92
100677,7241,12,6,2024-12-03,9,Low,290.98,67,2618.82
100678,1473,141,10,2024-10-30,6,High,122.03,7,732.18
100679,1100,462,6,2024-08-08,9,High,225.97,41,2033.73
100680,6842,458,6,2024-06-18,8,High,42.2,32,337.6
100681,2638,268,1,2024-05-07,7,Medium,149.7,59,1047.9
100682,390,57,12,2024-06-02,3,Medium,37.59,45,112.77
100683,7745,86,4,2024-09-02,9,Low,147.67,20,1329.03
100684,3414,274,1,2024-06-08,7,Low,491.37,18,3439.59
100685,7458,103,12,2024-09-11,9,Low,345.52,44,3109.68
100686,2616,339,3,2024-06-03,2,Low,236.71,63,473.42
100687,1355,350,12,2024-11-26,2,Low,470.52,12,941.04
100688,6403,143,11,2024-04-27,8,Medium,312.88,48,2503.04
100689,4522,423,11,2024-05-02,1,Medium,273.32,8,273.32
100690,5822,334,11,2024-04-14,5,Medium,439.83,35,2199.15
100691,5126,329,11,2024-07-16,1,Critical,90.49,46,90.49
100692,6,453,2,2024-08-10,8,High,110.52,72,884.16
100693,191,417,2,2024-09-20,6,Medium,36.83,27,220.98
100694,148,176,6,2024-04-17,8,High,464.03,32,3712.24
100695,4501,133,1,2024-03-28,1,Low,386.8,16,386.8
100696,4354,344,4,2024-09-30,1,High,450.79,22,450.79
100697,6874,264,9,2024-07-19,9,Low,84.9,40,764.1
100698,3551,147,3,2024-01-22,7,Low,264.95,18,1854.65
100699,6234,436,8,2024-07-09,6,Low,187.57,20,1125.42
100700,4920,12,9,2024-02-19,3,Low,290.98,67,872.94
100701,4106,328,2,2024-03-14,3,Low,90.19,13,270.57
100702,1111,392,5,2024-12-29,8,Medium,309.61,67,2476.88
100703,3834,55,6,2024-05-14,8,Medium,15.56,71,124.48
100704,4934,230,5,2024-06-03,1,Critical,448.65,74,448.65
100705,7319,468,6,2024-01-15,6,High,473.6,76,2841.6
100706,5084,122,5,2024-03-27,9,Medium,422.64,70,3803.76
100707,625,349,7,2024-07-31,9,Critical,67.28,17,605.52
100708,4126,233,5,2024-03-17,1,Medium,62.51,3,62.51
100709,2176,162,5,2024-06-08,4,Low,17.13,4,68.52
100710,3150,82,12,2024-10-31,3,Medium,317.5,69,952.5
100711,6565,449,7,2024-03-24,2,Low,42.87,72,85.74
100712,1079,459,3,2024-04-21,4,Low,390.01,11,1560.04
100713,3552,47,10,2024-08-20,3,Critical,194.37,76,583.11
100714,2353,364,7,2024-04-30,2,High,289.25,76,578.5
100715,546,291,8,2024-11-04,4,Medium,258.73,77,1034.92
100716,5225,499,5,2024-06-04,2,Medium,111.86,73,223.72
100717,1196,500,4,2024-12-26,6,Low,23.0,32,138.0
100718,5619,160,2,2024-12-13,6,Low,114.35,39,686.1
100719,2070,179,5,2024-03-16,5,High,234.98,29,1174.9
100720,3359,362,6,2024-07-16,5,Medium,374.53,36,1872.65
100721,2439,208,11,2024-08-05,5,Medium,348.29,12,1741.45
100722,617,390,9,2024-10-18,8,Medium,297.25,75,2378.0
100723,4245,393,6,2024-07-08,8,Medium,18.87,56,150.96
100724,3344,40,6,2024-03-30,6,Medium,493.45,42,2960.7
100725,1812,214,6,2024-12-01,9,Medium,461.23,39,4151.07
100726,6443,432,8,2024-08-11,6,Medium,96.43,53,578.58
100727,172,456,6,2024-07-26,9,Low,241.31,64,2171.79
100728,4143,352,11,2024-05-03,7,Medium,174.1,17,1218.7
100729,626,154,11,2024-10-07,7,Medium,207.71,45,1453.97
100730,5907,338,1,2024-07-11,4,High,194.7,74,778.8
100731,7984,293,1,2024-03-20,9,Critical,66.27,6,596.43
100732,4064,436,10,2024-12-18,5,Medium,187.57,20,937.85
100733,2255,396,12,2024-08-01,3,Medium,286.92,80,860.76
100734,453,166,2,2024-06-26,5,Medium,224.36,16,1121.8
100735,1419,482,1,2024-05-30,4,Critical,61.01,30,244.04
100736,7069,452,3,2024-09-12,5,Medium,450.05,77,2250.25
100737,754,272,3,2024-05-09,8,Medium,267.01,5,2136.08
100738,3373,445,4,2024-04-24,3,Medium,51.82,48,155.46
100739,6852,24,6,2024-02-13,1,Low,279.27,59,279.27
100740,5105,462,10,2024-06-20,7,Medium,225.97,41,1581.79
100741,2724,401,7,2024-03-03,3,Medium,292.38,69,877.14
100742,7344,115,9,2024-04-15,8,Low,194.47,47,1555.76
100743,6999,351,8,2024-06-13,5,Medium,317.58,22,1587.9
100744,6927,260,6,2024-09-17,6,Low,493.39,76,2960.34
100745,5230,306,9,2024-10-14,3,High,406.84,27,1220.52
100746,6828,364,4,2024-01-23,4,Medium,289.25,76,1157.0
100747,3011,226,11,2024-12-18,2,Medium,376.26,72,752.52
100748,2912,102,6,2024-07-16,6,Medium,408.76,3,2452.56
100749,1226,486,7,2024-06-24,4,Medium,126.71,22,506.84
100750,168,131,2,2024-02-02,7,Low,498.35,32,3488.45
100751,3686,264,12,2024-08-20,5,Medium,84.9,40,424.5
100752,86,12,1,2024-10-02,3,Medium,290.98,67,872.94
100753,1678,419,10,2024-05-09,3,Medium,403.4,60,1210.2
100754,1983,322,8,2024-12-08,2,Medium,373.15,2,746.3
100755,4945,181,8,2024-11-05,8,High,251.38,62,2011.04
100756,7893,349,11,2024-06-02,2,Medium,67.28,17,134.56
100757,7219,471,7,2024-05-09,3,High,325.56,79,976.68
100758,7280,161,9,2024-04-06,5,Low,76.82,15,384.1
100759,1487,114,9,2024-03-14,3,High,22.92,55,68.76
100760,442,18,12,2024-01-15,5,Medium,378.66,9,1893.3
100761,271,104,3,2024-03-22,6,Medium,89.68,51,538.08
100762,5697,186,1,2024-04-10,4,Medium,73.15,30,292.6
100763,344,342,9,2024-11-03,1,Medium,256.33,79,256.33
100764,1207,462,1,2024-12-29,2,Low,225.97,41,451.94
100765,6647,93,12,2024-09-26,5,Medium,237.21,40,1186.05
100766,3082,301,1,2024-01-31,9,Medium,174.94,13,1574.46
100767,6638,143,12,2024-03-13,4,Low,312.88,48,1251.52
100768,1258,143,5,2024-02-15,1,Low,312.88,48,312.88
100769,7466,301,2,2024-10-22,8,Low,174.94,13,1399.52
100770,2292,452,2,2024-07-05,2,Medium,450.05,77,900.1
100771,1533,100,5,2024-10-08,8,Low,272.69,39,2181.52
100772,3423,453,7,2024-03-31,6,High,110.52,72,663.12
100773,4363,451,6,2024-01-16,4,Low,112.85,64,451.4
100774,1654,460,5,2024-07-27,5,Low,232.11,45,1160.55
100775,7824,62,3,2024-08-11,9,High,295.85,64,2662.65
100776,4989,84,9,2024-03-03,8,Low,451.57,33,3612.56
100777,6345,428,8,2024-05-07,7,Medium,231.59,71,1621.13
100778,239,276,11,2024-02-10,6,Medium,204.95,37,1229.7
100779,7502,167,3,2024-11-06,1,Medium,453.04,42,453.04
100780,915,295,7,2024-12-20,8,Low,151.43,80,1211.44
100781,1439,129,3,2024-01-03,2,Medium,408.32,26,816.64
100782,3017,364,11,2024-06-03,7,Critical,289.25,76,2024.75
100783,6628,67,6,2024-05-21,7,Medium,119.56,53,836.92
100784,1461,47,3,2024-02-02,9,Medium,194.37,76,1749.33
100785,6390,457,8,2024-12-06,5,High,286.77,38,1433.85
100786,5978,374,3,2024-05-17,3,High,83.46,58,250.38
100787,3080,310,5,2024-06-29,4,Medium,301.86,5,1207.44
100788,6296,148,3,2024-06-16,9,Medium,388.44,59,3495.96
100789,5512,250,8,2024-10-06,4,High,273.18,73,1092.72
100790,2259,137,10,2024-05-17,1,Low,230.77,26,230.77
100791,367,95,9,2024-10-31,2,Medium,295.99,1,591.98
100792,2992,238,6,2024-06-04,7,High,194.87,47,1364.09
100793,3742,284,10,2024-12-27,9,Medium,282.81,45,2545.29
100794,5690,320,4,2024-06-09,8,Medium,98.8,39,790.4
100795,86,35,10,2024-09-25,1,Low,45.65,29,45.65
100796,7223,296,4,2024-06-20,4,Low,294.81,40,1179.24
100797,5833,381,5,2024-04-02,9,Critical,133.38,15,1200.42
100798,5754,358,12,2024-10-09,4,Critical,396.41,64,1585.64
100799,6138,492,11,2024-03-15,4,Medium,204.62,49,818.48
100800,2494,258,3,2024-11-25,8,Low,289.68,67,2317.44
100801,4716,387,11,2024-10-11,6,Low,236.38,47,1418.28
100802,6448,270,4,2024-08-23,3,Low,449.42,38,1348.26
100803,132,465,12,2024-07-31,8,Medium,86.07,51,688.56
100804,7589,355,4,2024-10-22,5,Medium,313.84,22,1569.2
100805,904,324,1,2024-12-10,2,Low,422.5,77,845.0
100806,3457,47,1,2024-05-14,9,Low,194.37,76,1749.33
100807,5084,94,9,2024-07-25,9,Low,183.14,17,1648.26
100808,1222,182,3,2024-07-18,8,Medium,171.09,57,1368.72
100809,6191,442,5,2024-12-22,2,Medium,480.92,17,961.84
100810,1764,190,2,2024-12-07,1,Low,324.03,49,324.03
100811,2805,487,1,2024-11-28,5,Medium,58.73,66,293.65
100812,1227,51,7,2024-02-08,1,Medium,217.87,6,217.87
100813,1285,206,10,2024-01-25,3,Medium,188.49,49,565.47
100814,690,304,9,2024-03-20,2,Medium,495.08,42,990.16
100815,5144,411,4,2024-11-22,3,Medium,71.08,25,213.24
100816,4783,333,4,2024-10-31,2,Medium,185.83,64,371.66
100817,4882,439,3,2024-07-03,9,Low,16.42,25,147.78
100818,4436,125,3,2024-05-22,8,Medium,213.26,12,1706.08
100819,4508,212,2,2024-08-14,5,Low,50.06,43,250.3
100820,1997,369,3,2024-05-04,2,Low,64.21,6,128.42
100821,7429,433,5,2024-09-14,8,Low,254.2,24,2033.6
100822,4382,408,8,2024-03-18,1,Low,65.49,61,65.49
100823,7681,266,8,2024-04-24,2,Low,88.73,5,177.46
100824,1110,135,5,2024-09-11,1,High,426.33,17,426.33
100825,4946,372,11,2024-08-29,4,Medium,204.67,51,818.68
100826,430,273,1,2024-11-11,2,Low,211.09,48,422.18
100827,5701,278,10,2024-03-06,5,Low,434.1,48,2170.5
100828,4127,315,2,2024-10-16,6,High,417.0,42,2502.0
100829,3782,300,8,2024-09-17,9,Low,35.39,41,318.51
100830,603,267,10,2024-01-16,2,Medium,101.42,11,202.84
100831,440,298,9,2024-10-20,1,High,245.76,59,245.76
100832,985,279,11,2024-08-21,2,Critical,410.37,77,820.74
100833,5469,374,7,2024-04-08,5,Low,83.46,58,417.3
100834,1919,444,9,2024-06-20,1,Medium,213.17,38,213.17
100835,4508,214,12,2024-09-17,6,Low,461.23,39,2767.38
100836,528,488,9,2024-04-29,9,Medium,129.15,38,1162.35
100837,4406,62,11,2024-06-22,4,Low,295.85,64,1183.4
100838,2997,367,6,2024-06-22,3,High,177.62,11,532.86
100839,3468,54,6,2024-08-31,3,High,251.39,53,754.17
100840,5908,338,7,2024-07-23,4,Medium,194.7,74,778.8
